NDB_No,DataSrc ID,Food No,FoodIndiv_Desc,Method,Cmpd_Name,Rptd CmpdVal,Rptd_Std Dev,Num_Data_Pts,LT,Rptd_Units,Fresh Dry_Wt,Quant_Std,Conv_Factor_G,Conv_Factor_M,Conv_Factor_SpGr,Cmpd_Val,Cmpt_StdDev
2054,R125,12,"Capers, commercial, Morocco 4",HPLC-DAD,Kaempferol 3-rutinoside,3.5,,1,,mg/g,FW,Rutin,0.47,,,164.1,
2054,R125,12,"Capers, commercial, Morocco 4",HPLC-DAD,Kaempferol 3-rhamnosyl rutinoside,0.5,,1,,mg/g,FW,Rutin,0.47,,,23.44,
2054,R125,12,"Capers, commercial, Morocco 4",HPLC-DAD,"Kaempferol, free",0.35,,1,,mg/g,FW,Rutin,0.47,,,16.41,
2054,R125,12,"Capers, commercial, Morocco 4",HPLC-DAD,"Quercetin, free",0.03,,1,,mg/g,FW,Rutin,0.5,,,1.49,
2054,R125,13,"Capers, commercial, Morocco 5",HPLC-DAD,Quercetin 3-rutinoside,1.81,,1,,mg/g,FW,Rutin,0.5,,,89.61,
2054,R125,13,"Capers, commercial, Morocco 5",HPLC-DAD,Kaempferol 3-rutinoside,1.51,,1,,mg/g,FW,Rutin,0.47,,,70.8,
2054,R125,13,"Capers, commercial, Morocco 5",HPLC-DAD,"Kaempferol, free",0.43,,1,,mg/g,FW,Rutin,0.47,,,20.16,
2054,R125,13,"Capers, commercial, Morocco 5",HPLC-DAD,Kaempferol 3-rhamnosyl rutinoside,0.18,,1,,mg/g,FW,Rutin,0.47,,,8.44,
2054,R125,13,"Capers, commercial, Morocco 5",HPLC-DAD,"Quercetin, free",0.03,,1,,mg/g,FW,Rutin,0.5,,,1.49,
2054,R125,14,"Capers, commercial, Morocco 6",HPLC-DAD,"Kaempferol, free",1.82,,1,,mg/g,FW,Rutin,0.47,,,85.33,
2054,R125,14,"Capers, commercial, Morocco 6",HPLC-DAD,"Quercetin, free",1.45,,1,,mg/g,FW,Rutin,0.5,,,71.79,
2054,R125,14,"Capers, commercial, Morocco 6",HPLC-DAD,Quercetin 3-rutinoside,0.8,,1,,mg/g,FW,Rutin,0.5,,,39.61,
2054,R125,14,"Capers, commercial, Morocco 6",HPLC-DAD,Kaempferol 3-rhamnosyl rutinoside,0,,1,,mg/g,FW,Rutin,0.47,,,0,
2054,R125,14,"Capers, commercial, Morocco 6",HPLC-DAD,Kaempferol 3-rutinoside,0,,1,,mg/g,FW,Rutin,0.47,,,0,
2054,R125,15,"Capers, commercial, Morocco 7",HPLC-DAD,Kaempferol 3-rutinoside,1.45,,1,,mg/g,FW,Rutin,0.47,,,67.98,
2054,R125,15,"Capers, commercial, Morocco 7",HPLC-DAD,"Kaempferol, free",1.43,,1,,mg/g,FW,Rutin,0.47,,,67.05,
2054,R125,15,"Capers, commercial, Morocco 7",HPLC-DAD,Quercetin 3-rutinoside,1.19,,1,,mg/g,FW,Rutin,0.5,,,58.92,
2054,R125,15,"Capers, commercial, Morocco 7",HPLC-DAD,"Quercetin, free",0.43,,1,,mg/g,FW,Rutin,0.5,,,21.29,
2054,R125,15,"Capers, commercial, Morocco 7",HPLC-DAD,Kaempferol 3-rhamnosyl rutinoside,0.32,,1,,mg/g,FW,Rutin,0.47,,,15,
2054,R125,16,"Capers, commercial, Italy",HPLC-DAD,Quercetin 3-rutinoside,7.83,,1,,mg/g,FW,Rutin,0.5,,,387.66,
2054,R125,16,"Capers, commercial, Italy",HPLC-DAD,Kaempferol 3-rutinoside,2.72,,1,,mg/g,FW,Rutin,0.47,,,127.53,
2054,R125,16,"Capers, commercial, Italy",HPLC-DAD,Kaempferol 3-rhamnosyl rutinoside,0.15,,1,,mg/g,FW,Rutin,0.47,,,7.03,
2054,R125,16,"Capers, commercial, Italy",HPLC-DAD,"Kaempferol, free",0.1,,1,,mg/g,FW,Rutin,0.47,,,4.69,
2054,R125,16,"Capers, commercial, Italy",HPLC-DAD,"Quercetin, free",0.03,,1,,mg/g,FW,Rutin,0.5,,,1.49,
2054,R125,17,"Capers, commercial, Greece",HPLC-DAD,Quercetin 3-rutinoside,2.29,,1,,mg/g,FW,Rutin,0.5,,,113.38,
2054,R125,17,"Capers, commercial, Greece",HPLC-DAD,Kaempferol 3-rutinoside,1.61,,1,,mg/g,FW,Rutin,0.47,,,75.49,
2054,R125,17,"Capers, commercial, Greece",HPLC-DAD,"Kaempferol, free",0.87,,1,,mg/g,FW,Rutin,0.47,,,40.79,
2054,R125,17,"Capers, commercial, Greece",HPLC-DAD,Kaempferol 3-rhamnosyl rutinoside,0.71,,1,,mg/g,FW,Rutin,0.47,,,33.29,
2054,R125,17,"Capers, commercial, Greece",HPLC-DAD,"Quercetin, free",0.54,,1,,mg/g,FW,Rutin,0.5,,,26.73,
2054,R098,4,"Capers, small, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Rutin,0.17,,1,,g/100g,FW,Rutin,0.5,,,84.17,
2054,R098,4,"Capers, small, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Kaempferol-3-rutinoside,0.07,,1,,g/100g,FW,Kaempferol-3-rutinoside,0.48,,,33.71,
2054,R098,4,"Capers, small, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Kaempferol,0.07,,1,,g/100g,FW,Kaempferol,1,,,70,
2054,R098,4,"Capers, small, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Quercetin,0.06,,1,,g/100g,FW,Quercetin,1,,,60,
2054,R098,4,"Capers, small, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Kaempferol-3-glucoside,0,,1,,g/100g,FW,Kaempferol-3-glucoside,0.64,,,0,
2054,R098,5,"Capers, medium, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Kaempferol,0.13,,1,,g/100g,FW,Kaempferol,1,,,130,
2054,R098,5,"Capers, medium, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Rutin,0.12,,1,,g/100g,FW,Rutin,0.5,,,59.41,
2054,R098,5,"Capers, medium, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Quercetin,0.06,,1,,g/100g,FW,Quercetin,1,,,60,
2054,R098,5,"Capers, medium, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Kaempferol-3-rutinoside,0.05,,1,,g/100g,FW,Kaempferol-3-rutinoside,0.48,,,24.08,
2054,R098,5,"Capers, medium, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Kaempferol-3-glucoside,0,,1,,g/100g,FW,Kaempferol-3-glucoside,0.64,,,0,
2054,R098,6,"Capers, large, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Rutin,0.11,,1,,g/100g,FW,Rutin,0.5,,,54.46,
2054,R098,6,"Capers, large, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Quercetin,0.06,,1,,g/100g,FW,Quercetin,1,,,60,
2054,R098,6,"Capers, large, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Kaempferol,0.05,,1,,g/100g,FW,Kaempferol,1,,,50,
2054,R098,6,"Capers, large, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Kaempferol-3-rutinoside,0.03,,1,,g/100g,FW,Kaempferol-3-rutinoside,0.48,,,14.44,
2054,R098,6,"Capers, large, pickled, purchased from local farmer in Eolian Archipelago, Sicily, Italy",HPLC-DAD,Kaempferol-3-glucoside,0,,1,,g/100g,FW,Kaempferol-3-glucoside,0.64,,,0,
2063,R133,15,"Rosemary (Rosmarinus officinalis), purchased in the local grocery store, Soborg, Denmark",HPLC-DAD,Luteolin,4,,1,,mg/100g,FW,Luteolin,1,,,4,
2063,R133,15,"Rosemary (Rosmarinus officinalis), purchased in the local grocery store, Soborg, Denmark",HPLC-DAD,Quercetin,0,,1,,mg/100g,FW,Quercetin,1,,,0,
2063,R133,15,"Rosemary (Rosmarinus officinalis), purchased in the local grocery store, Soborg, Denmark",HPLC-DAD,Kaempferol,0,,1,,mg/100g,FW,Kaempferol,1,,,0,
2063,R133,15,"Rosemary (Rosmarinus officinalis), purchased in the local grocery store, Soborg, Denmark",HPLC-DAD,Apigenin,0,,1,,mg/100g,FW,Apigenin,1,,,0,
2063,R133,15,"Rosemary (Rosmarinus officinalis), purchased in the local grocery store, Soborg, Denmark",HPLC-DAD,Isorhamnetin,0,,1,,mg/100g,FW,Isorhamnetin,1,,,0,
2063,R133,15,"Rosemary (Rosmarinus officinalis), purchased in the local grocery store, Soborg, Denmark",HPLC-DAD,Hesperetin,0,,1,,mg/100g,FW,Hesperetin,1,,,0,
2063,R308,5,"Rosemary, (Rosmarinus officinalis), collected on September 2000 from National Herb Garden (part of U.S. National Arboretum in Washington, DC)",HPLC-DAD,Naringin (naringenin-5-rhamnosidoglucoside),53.1,2.09,1,,mg/100g,FW,Naringin,0.47,,,24.86,0.98
2063,R308,5,"Rosemary, (Rosmarinus officinalis), collected on September 2000 from National Herb Garden (part of U.S. National Arboretum in Washington, DC)",HPLC-DAD,Apigenin,1.1,0.15,1,,mg/100g,FW,Apigenin,1,,,1.1,0.15
2063,R308,5,"Rosemary, (Rosmarinus officinalis), collected on September 2000 from National Herb Garden (part of U.S. National Arboretum in Washington, DC)",HPLC-DAD,Luteolin,0,0,1,,mg/100g,FW,Luteolin,1,,,0,0
2063,R308,5,"Rosemary, (Rosmarinus officinalis), collected on September 2000 from National Herb Garden (part of U.S. National Arboretum in Washington, DC)",HPLC-DAD,Rutin (Quercetin-3-rutinoside),0,0,1,,mg/100g,FW,Rutin,0.5,,,0,0
2063,R308,5,"Rosemary, (Rosmarinus officinalis), collected on September 2000 from National Herb Garden (part of U.S. National Arboretum in Washington, DC)",HPLC-DAD,Quercetin-3-O-rhamnosyl-(1-2)-rhamnosyl-(1-6)-glucoside,0,0,1,,mg/100g,FW,Rutin,0.5,,,0,0
2063,R308,5,"Rosemary, (Rosmarinus officinalis), collected on September 2000 from National Herb Garden (part of U.S. National Arboretum in Washington, DC)",HPLC-DAD,Kaempferol-3-O-rhamnosyl-(1-2)-rhamnosyl-(1-6)-glucoside,0,0,1,,mg/100g,FW,Rutin,0.47,,,0,0
2064,R013,1,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1997",HPLC-DAD,Eridictyol 7-rutinoside,1085,35.26,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,10.79,0.35
2064,R013,1,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1997",HPLC-DAD,Hesparetin 7-rutinoside,790.1,63.47,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,8.05,0.65
2064,R013,1,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1997",HPLC-DAD,Luteolin 7-rutinoside,365,9.63,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,4.8,0.13
2064,R013,1,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1997",HPLC-DAD,Eridictyol 7-glucoside,112,10,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,1.48,0.13
2064,R013,1,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1997",HPLC-DAD,Apigenin 7-rutinoside,84.9,12.11,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,0.82,0.12
2064,R013,1,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1997",HPLC-DAD,Luteolin 7-glucoside,51.8,8.1,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,0.68,0.11
2064,R013,2,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1997",HPLC-DAD,Eridictyol 7-rutinoside,1810,17.79,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,18,0.18
2064,R013,2,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1997",HPLC-DAD,Hesparetin 7-rutinoside,1079,25.35,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,11,0.26
2064,R013,2,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1997",HPLC-DAD,Luteolin 7-rutinoside,526,13.16,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,6.92,0.17
2064,R013,2,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1997",HPLC-DAD,Eridictyol 7-glucoside,169,13.04,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,2.23,0.17
2064,R013,2,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1997",HPLC-DAD,Apigenin 7-rutinoside,128,0.29,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,1.23,0
2064,R013,2,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1997",HPLC-DAD,Luteolin 7-glucoside,82.3,17.42,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,1.08,0.23
2064,R013,3,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1997",HPLC-DAD,Eridictyol 7-rutinoside,2932,12.34,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,29.16,0.12
2064,R013,3,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1997",HPLC-DAD,Hesparetin 7-rutinoside,868,45.78,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,8.85,0.47
2064,R013,3,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1997",HPLC-DAD,Luteolin 7-rutinoside,724,34.78,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,9.53,0.46
2064,R013,3,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1997",HPLC-DAD,Apigenin 7-rutinoside,199,4.7,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,1.92,0.05
2064,R013,3,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1997",HPLC-DAD,Eridictyol 7-glucoside,54.5,0.45,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,0.72,0.01
2064,R013,3,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1997",HPLC-DAD,Luteolin 7-glucoside,37.8,3.89,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,0.5,0.05
2064,R013,4,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1997",HPLC-DAD,Eridictyol 7-rutinoside,3229,224.6,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,32.12,2.23
2064,R013,4,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1997",HPLC-DAD,Hesparetin 7-rutinoside,785,65.42,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,8,0.67
2064,R013,4,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1997",HPLC-DAD,Luteolin 7-rutinoside,698,53.95,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,9.19,0.71
2064,R013,4,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1997",HPLC-DAD,Apigenin 7-rutinoside,207,5.53,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,1.99,0.05
2064,R013,4,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1997",HPLC-DAD,Eridictyol 7-glucoside,64.3,0.35,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,0.85,0
2064,R013,4,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1997",HPLC-DAD,Luteolin 7-glucoside,47.8,6.68,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,0.63,0.09
2064,R013,5,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1998",HPLC-DAD,Eridictyol 7-rutinoside,5153,82.11,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,51.26,0.82
2064,R013,5,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1998",HPLC-DAD,Hesparetin 7-rutinoside,2153,30.39,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,21.94,0.31
2064,R013,5,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1998",HPLC-DAD,Luteolin 7-rutinoside,1035,4.21,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,13.62,0.06
2064,R013,5,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1998",HPLC-DAD,Apigenin 7-rutinoside,269,11.61,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,2.59,0.11
2064,R013,5,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1998",HPLC-DAD,Eridictyol 7-glucoside,248,17.05,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,3.27,0.23
2064,R013,5,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1998",HPLC-DAD,Luteolin 7-glucoside,116,12.88,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,1.53,0.17
2064,R013,6,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1998",HPLC-DAD,Eridictyol 7-rutinoside,4844,386.4,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,48.18,3.84
2064,R013,6,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1998",HPLC-DAD,Hesparetin 7-rutinoside,1976,170.6,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,20.14,1.74
2064,R013,6,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1998",HPLC-DAD,Luteolin 7-rutinoside,1206,125.4,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,15.88,1.65
2064,R013,6,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1998",HPLC-DAD,Eridictyol 7-glucoside,311,26.03,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,4.1,0.34
2064,R013,6,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1998",HPLC-DAD,Apigenin 7-rutinoside,220,19.57,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,2.12,0.19
2064,R013,6,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1998",HPLC-DAD,Luteolin 7-glucoside,124,10.8,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,1.63,0.14
2064,R013,7,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1998",HPLC-DAD,Eridictyol 7-rutinoside,2706,7.96,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,26.92,0.08
2064,R013,7,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1998",HPLC-DAD,Hesparetin 7-rutinoside,1524,9.86,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,15.53,0.1
2064,R013,7,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1998",HPLC-DAD,Luteolin 7-rutinoside,747,14.94,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,9.83,0.2
2064,R013,7,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1998",HPLC-DAD,Eridictyol 7-glucoside,197,14.79,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,2.6,0.2
2064,R013,7,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1998",HPLC-DAD,Apigenin 7-rutinoside,194.9,12.55,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,1.88,0.12
2064,R013,7,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, September 1998",HPLC-DAD,Luteolin 7-glucoside,153,13.4,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,2.01,0.18
2064,R013,8,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1998",HPLC-DAD,Eridictyol 7-rutinoside,4356,413.4,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,43.33,4.11
2064,R013,8,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1998",HPLC-DAD,Luteolin 7-rutinoside,998,94.95,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,13.14,1.25
2064,R013,8,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1998",HPLC-DAD,Hesparetin 7-rutinoside,956,92.01,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,9.74,0.94
2064,R013,8,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1998",HPLC-DAD,Apigenin 7-rutinoside,187,12.71,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,1.8,0.12
2064,R013,8,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1998",HPLC-DAD,Eridictyol 7-glucoside,153,15,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,2.02,0.2
2064,R013,8,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, September 1998",HPLC-DAD,Luteolin 7-glucoside,63,2.39,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,0.83,0.03
2064,R013,9,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1999",HPLC-DAD,Eridictyol 7-rutinoside,2081,36.3,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,20.7,0.36
2064,R013,9,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1999",HPLC-DAD,Hesparetin 7-rutinoside,657,8.77,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,6.7,0.09
2064,R013,9,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1999",HPLC-DAD,Luteolin 7-rutinoside,532,3.99,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,7,0.05
2064,R013,9,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1999",HPLC-DAD,Eridictyol 7-glucoside,144,3.44,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,1.9,0.05
2064,R013,9,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1999",HPLC-DAD,Apigenin 7-rutinoside,129,2.06,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,1.24,0.02
2064,R013,9,"Peppermint leaves, collected from the experimental field in Arcos, North littoral, Portugal, July 1999",HPLC-DAD,Luteolin 7-glucoside,93.6,4.42,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,1.23,0.06
2064,R013,10,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1999",HPLC-DAD,Eridictyol 7-rutinoside,1843,13.16,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,18.33,0.13
2064,R013,10,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1999",HPLC-DAD,Luteolin 7-rutinoside,636,6.37,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,8.37,0.08
2064,R013,10,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1999",HPLC-DAD,Hesparetin 7-rutinoside,615,33.82,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,6.27,0.34
2064,R013,10,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1999",HPLC-DAD,Apigenin 7-rutinoside,120,2.3,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,1.16,0.02
2064,R013,10,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1999",HPLC-DAD,Luteolin 7-glucoside,119,3.07,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,1.57,0.04
2064,R013,10,"Peppermint leaves, collected from the experimental field in Arouca, North littoral, Portugal, July 1999",HPLC-DAD,Eridictyol 7-glucoside,114,10.54,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,1.5,0.14
2064,R013,11,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Eridictyol 7-rutinoside,3001,155.8,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,29.85,1.55
2064,R013,11,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Hesparetin 7-rutinoside,897,25.5,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,9.14,0.26
2064,R013,11,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Luteolin 7-rutinoside,804,53.04,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,10.58,0.7
2064,R013,11,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Apigenin 7-rutinoside,211,8.66,1,,mg/kg,DW,Apigenin 7-rutinoside,0.47,0.2062,,2.03,0.08
2064,R013,11,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Eridictyol 7-glucoside,149,2.47,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,1.97,0.03
2064,R013,11,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Luteolin 7-glucoside,138,10.27,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,1.82,0.14
2064,R013,12,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Eridictyol 7-rutinoside,3969,307.5,1,,mg/kg,DW,Eridictyol 7-rutinoside,0.48,0.2062,,39.48,3.06
2064,R013,12,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Hesparetin 7-rutinoside,994,58.1,1,,mg/kg,DW,Hesparetin 7-rutinoside,0.49,0.2062,,10.13,0.59
2064,R013,12,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Luteolin 7-rutinoside,887,47.26,1,,mg/kg,DW,Luteolin 7-glucoside,0.64,0.2062,,11.68,0.62
2064,R013,12,"Peppermint leaves, commercially available, Portugal, 1999",HPLC-DAD,Eridictyol 7-glucoside,543,18.51,1,,mg/kg,DW,Eridictyol 7-glucoside,0.64,0.2062,,7.17,0.24
